11:20:13,0.036132813,0.065185547,0.400146484,2.014160156,0.671386719,-1.312255859,24.11615728,24.27429602,-52.53017399,17.537,16.14943717,75.6439785
11:20:13,0.541503906,-0.307861328,0.858886719,18.5546875,11.62719727,0.457763672,25.18798649,22.47620002,-48.02263431,17.537,16.14943717,75.6439785
11:20:13,-0.171875,0.173583984,1.361816406,-22.33886719,2.471923828,-5.493164063,22.15113706,22.65600962,-45.07539683,17.537,16.14943717,75.6439785
11:20:13,-0.651611328,0.016113281,0.623535156,-9.826660156,1.708984375,-3.90625,23.04432807,27.15124962,-41.08795788,17.537,16.14943717,75.6439785
11:20:13,-0.266357422,0.269042969,1.281005859,-9.002685547,-0.793457031,-2.838134766,24.11615728,29.30896482,-37.96735348,17.537,16.14943717,75.6439785
11:20:13,-0.318603516,0.375976563,0.398681641,0.946044922,4.39453125,-1.037597656,24.11615728,32.18591842,-35.88695055,17.537,16.14943717,75.6439785
11:20:13,-0.030517578,-0.124755859,1.208984375,3.723144531,-0.152587891,-2.105712891,23.75888088,33.62439522,-37.62061966,17.537,16.14943717,75.6439785
11:20:13,-0.826416016,0.133056641,0.993408203,0.091552734,1.159667969,-1.770019531,22.68705166,35.78211042,-39.00755495,17.537,16.14943717,75.6439785
11:20:13,0.054931641,-0.381347656,1.501464844,-4.150390625,11.56616211,2.105712891,23.58024267,32.36572802,-40.56785714,17.537,16.14943717,75.6439785
11:20:13,-0.349365234,0.190673828,0.886962891,-17.24243164,6.8359375,1.586914063,24.83071009,32.54553762,-40.04775641,17.537,16.14943717,75.6439785
11:20:13,0.031494141,0.198974609,1.571289063,-0.457763672,-5.340576172,4.119873047,23.40160447,33.26477602,-39.70102259,17.537,16.14943717,75.6439785
11:20:13,-0.397705078,0.401611328,1.130615234,-31.00585938,-0.122070313,-0.915527344,25.7239011,33.08496642,-42.30152625,17.537,16.14943717,75.6439785
11:20:13,0.171630859,0.031982422,1.052490234,-4.028320313,-2.471923828,-0.610351563,24.11615728,30.74744162,-43.86182845,17.537,16.14943717,75.6439785
11:20:13,-1.088378906,-0.015625,0.547119141,-2.166748047,12.17651367,2.410888672,26.25981571,29.66858402,-42.12815934,17.537,16.14943717,75.6439785
