11:22:40,-0.004882813,0.025634766,0.729980469,-2.624511719,-16.6015625,1.586914063,21.25794605,37.93982563,-37.96735348,4.879,16.1495955,75.65352933
11:22:40,-0.016113281,0.166015625,0.376464844,3.448486328,-13.03100586,3.784179688,21.43658425,39.91773123,-38.14072039,4.879,16.1495955,75.65352933
11:22:40,-0.051513672,-0.072021484,0.322021484,6.469726563,-11.77978516,3.540039063,22.68705166,41.17639843,-38.3140873,4.879,16.1495955,75.65352933
11:22:40,0.043457031,0.042724609,0.384277344,8.911132813,-11.74926758,0.549316406,20.00747863,40.99658883,-36.40705128,4.879,16.1495955,75.65352933
11:22:40,-0.234863281,-0.017822266,1.065917969,5.889892578,-21.33178711,-1.892089844,20.72203144,41.35620803,-37.44725275,4.879,16.1495955,75.65352933
11:22:40,-0.533203125,-0.256103516,1.30078125,7.629394531,-26.73339844,-0.091552734,21.07930784,42.43506563,-36.7537851,4.879,16.1495955,75.65352933
11:22:40,-0.010009766,-0.060058594,0.520996094,2.014160156,-32.34863281,-0.457763672,20.72203144,43.87354243,-37.10051893,4.879,16.1495955,75.65352933
11:22:40,0.362304688,0.170410156,0.275878906,7.019042969,-28.44238281,-4.425048828,21.79386065,43.51392323,-37.79398657,4.879,16.1495955,75.65352933
11:22:40,0.271240234,-0.232177734,0.900390625,4.760742188,-23.04077148,-5.767822266,20.72203144,42.79468483,-36.7537851,4.879,16.1495955,75.65352933
11:22:40,-0.103271484,0.12109375,1.014648438,10.49804688,-24.44458008,-6.408691406,21.97249886,41.53601763,-38.3140873,4.879,16.1495955,75.65352933
11:22:40,0.126220703,-0.005859375,0.528320313,11.65771484,-23.98681641,-4.974365234,21.07930784,42.43506563,-38.48745421,4.879,16.1495955,75.65352933
11:22:40,0.138183594,-0.068359375,1.348632813,12.81738281,-26.45874023,-6.408691406,20.54339324,43.69373283,-39.35428877,4.879,16.1495955,75.65352933
11:22:40,-0.119384766,0.058349609,1.111083984,17.88330078,-26.79443359,-7.049560547,20.90066964,42.25525603,-40.04775641,4.879,16.1495955,75.65352933
11:22:40,0.100097656,0.045166016,1.027587891,12.9699707,-32.68432617,-12.78686523,20.36475504,42.07544643,-39.8743895,4.879,16.1495955,75.65352933
11:22:40,0.171630859,-0.098388672,0.780273438,11.81030273,-31.98242188,-17.39501953,19.65020223,40.27735043,-37.79398657,4.879,16.1495955,75.65352933
11:22:40,0.731201172,-0.077880859,-0.100097656,12.20703125,-38.51318359,-22.55249023,19.65020223,40.27735043,-37.79398657,4.879,16.1495955,75.65352933
