12:29:27 PM,-0.169189453,0.160644531,1.086425781,4.028320313,-1.922607422,-1.220703125,-37.15674603,38.11963523,-55.47741148,9.088,16.17489967,75.65562183
12:29:27 PM,0.047119141,0.076416016,0.611816406,9.399414063,1.953125,-0.885009766,-35.90627862,36.50134882,-53.91710928,9.088,16.17489967,75.65562183
12:29:27 PM,-0.292480469,0.129882813,0.991210938,10.31494141,2.838134766,-2.349853516,-36.97810783,35.78211042,-54.2638431,9.088,16.17489967,75.65562183
12:29:27 PM,-0.250488281,-0.154785156,1.137451172,3.540039063,-2.838134766,-5.065917969,-36.44219322,35.24268162,-51.31660562,9.088,16.17489967,75.65562183
12:29:27 PM,-0.321044922,-0.094970703,0.930175781,-1.586914063,-3.967285156,-6.622314453,-37.69266064,34.70325282,-49.06283578,9.088,16.17489967,75.65562183
12:29:27 PM,-0.169433594,0.213623047,0.851318359,7.415771484,5.035400391,1.098632813,-36.79946963,35.96192002,-45.07539683,9.088,16.17489967,75.65562183
12:29:27 PM,-0.301025391,0.343994141,0.953125,9.948730469,0.823974609,-1.861572266,-38.04993704,38.65906403,-45.94223138,9.088,16.17489967,75.65562183
12:29:27 PM,-0.364257813,-0.090332031,0.929931641,6.042480469,0.061035156,-2.563476563,-39.30040446,38.47925443,-42.64826007,9.088,16.17489967,75.65562183
12:29:27 PM,-0.094482422,0.014648438,0.840087891,11.81030273,2.349853516,-0.579833984,-37.87129884,39.55811203,-41.26132479,9.088,16.17489967,75.65562183
12:29:27 PM,-0.411865234,0.051025391,1.125976563,11.71875,8.544921875,-0.183105469,-36.62083143,40.45716003,-41.08795788,9.088,16.17489967,75.65562183
12:29:27 PM,-0.443115234,0.100097656,1.389648438,1.708984375,-0.885009766,-2.471923828,-38.04993704,42.25525603,-39.70102259,9.088,16.17489967,75.65562183
12:29:27 PM,-0.279541016,0.164550781,1.329345703,-1.403808594,-7.720947266,-2.563476563,-38.40721345,42.61487523,-40.39449023,9.088,16.17489967,75.65562183
12:29:27 PM,-0.276855469,0.092285156,0.7421875,3.540039063,-2.471923828,-0.274658203,-38.22857524,43.15430403,-40.22112332,9.088,16.17489967,75.65562183
12:29:27 PM,-0.247558594,0.085693359,0.944824219,10.49804688,7.385253906,0.640869141,-37.33538423,45.49182883,-41.08795788,9.088,16.17489967,75.65562183
12:29:27 PM,-0.251220703,-0.127197266,1.065429688,6.164550781,-0.427246094,1.678466797,-36.79946963,45.31201923,-41.60805861,9.088,16.17489967,75.65562183
